7.629	3.596	0.051	1.181
0.013	3.655	0.091	1.181
0.029	3.586	0.085	1.179
0.046	3.938	0.064	1.183
0.063	3.480	0.073	1.182
0.081	3.442	0.127	1.180
0.096	3.502	0.057	1.181
0.113	3.562	0.163	1.179
0.129	3.504	0.063	1.181
0.146	3.798	0.220	1.182
0.163	3.375	0.087	1.178
0.179	3.387	0.215	1.179
0.196	3.558	0.130	1.180
0.213	3.394	0.283	1.182
0.230	3.420	0.082	1.180
0.246	3.371	0.083	1.182
0.263	3.424	0.065	1.179
0.280	3.423	0.170	1.179
0.297	3.431	0.050	1.181
0.312	3.794	0.305	1.181
0.330	3.425	0.109	1.181
0.347	3.404	0.203	1.182
0.362	3.637	0.111	1.183
0.380	3.313	0.325	1.178
0.397	3.389	0.217	1.183
0.414	3.446	0.217	1.178
0.430	3.455	0.204	1.178
0.447	3.352	0.247	1.179
0.464	3.515	0.117	1.177
0.481	3.588	0.107	1.180
0.497	3.496	0.202	1.180
0.514	3.489	0.238	1.179
0.530	3.399	0.118	1.181
0.547	3.365	0.146	1.178
0.564	3.481	0.150	1.178
0.580	3.680	0.180	1.180
0.596	3.382	0.103	1.177
0.613	3.692	0.261	1.181
0.631	3.586	0.240	1.183
0.646	3.605	0.219	1.181
0.663	3.662	0.156	1.179
0.680	3.465	0.121	1.178
0.697	3.431	0.252	1.181
0.713	3.528	0.092	1.183
0.730	3.608	0.076	1.183
0.747	3.509	0.167	1.179
0.765	3.672	0.191	1.181
0.780	3.713	0.175	1.181
0.797	3.440	0.102	1.182
0.814	3.584	0.130	1.181
0.831	3.860	0.231	1.177
0.846	3.335	0.099	1.181
0.864	3.555	0.082	1.180
0.880	3.519	0.119	1.181
0.897	3.674	0.252	1.182
0.914	3.411	0.282	1.178
0.930	3.440	0.151	1.179
0.947	3.354	0.197	1.181
0.964	3.632	0.096	1.180
0.980	3.548	0.089	1.182
0.997	3.550	0.235	1.181
1.014	3.508	0.138	1.182
1.030	3.572	0.143	1.184
1.047	3.441	0.148	1.179
1.064	3.504	0.115	1.180
1.081	3.469	0.231	1.181
1.097	3.327	0.164	1.180
1.114	3.576	0.308	1.182
1.131	3.542	0.129	1.182
1.148	3.351	0.175	1.181
1.164	3.368	0.195	1.178
1.181	3.629	0.162	1.181
1.197	3.497	0.220	1.182
1.214	3.589	0.133	1.183
1.231	3.809	0.142	1.179
1.248	3.337	0.222	1.181
1.263	3.639	0.196	1.181
1.280	3.473	0.090	1.183
1.298	3.279	0.075	1.179
1.315	3.428	0.261	1.180
1.330	3.347	0.210	1.181
1.348	3.597	0.188	1.181
1.365	3.520	0.081	1.180
1.380	3.569	0.130	1.178
1.398	3.601	0.078	1.182
1.415	3.506	0.161	1.179
1.430	3.629	0.139	1.184
1.448	3.569	0.206	1.181
1.465	3.549	0.054	1.179
1.480	3.506	0.205	1.182
1.498	3.591	0.275	1.181
1.515	3.489	0.280	1.179
1.530	3.409	0.248	1.179
1.548	3.508	0.176	1.181
1.565	3.470	0.092	1.183
1.580	3.414	0.115	1.180
1.598	3.411	0.135	1.180
1.615	3.497	0.170	1.181
1.630	3.462	0.141	1.181
1.648	3.338	0.122	1.181
1.665	3.448	0.169	1.179
1.680	3.533	0.192	1.180
1.698	3.351	0.277	1.180
1.715	3.588	0.229	1.181
1.730	3.566	0.156	1.180
1.748	3.424	0.113	1.181
1.765	3.553	0.276	1.181
1.782	3.574	0.129	1.181
1.798	3.561	0.160	1.181
1.815	3.416	0.195	1.179
1.832	3.327	0.275	1.179
1.848	3.530	0.185	1.181
1.865	3.633	0.096	1.182
1.882	3.602	0.133	1.179
1.898	3.393	0.131	1.180
1.915	3.497	0.090	1.181
1.932	3.543	0.243	1.180
1.947	3.658	0.111	1.184
1.964	3.648	0.179	1.181
1.982	3.383	0.210	1.182
1.997	3.328	0.097	1.182
2.014	3.498	0.098	1.181
2.031	3.542	0.093	1.184
2.049	3.437	0.077	1.181
2.064	3.509	0.139	1.179
2.081	3.510	0.109	1.181
2.099	3.577	0.081	1.176
2.114	3.465	0.183	1.180
2.131	3.482	0.052	1.182
2.149	3.393	0.194	1.179
2.164	3.401	0.197	1.179
2.181	3.596	0.124	1.184
2.199	3.537	0.158	1.182
2.214	3.558	0.107	1.182
2.233	3.470	0.088	1.182
2.248	3.607	0.213	1.183
2.265	3.601	0.079	1.181
2.282	3.582	0.152	1.179
2.298	3.504	0.205	1.178
2.315	3.527	0.127	1.179
2.331	3.331	0.155	1.182
2.348	3.559	0.210	1.181
2.365	3.706	0.103	1.183
2.381	3.464	0.041	1.181
2.398	3.483	0.187	1.180
2.415	3.221	0.243	1.182
2.432	3.547	0.105	1.183
2.448	3.528	0.099	1.182
2.465	3.551	0.080	1.182
2.482	3.315	0.180	1.179
2.498	3.583	0.152	1.181
2.515	3.556	0.298	1.183
2.532	3.455	0.069	1.183
2.548	3.437	0.112	1.179
2.565	3.560	0.337	1.180
2.582	3.521	0.291	1.180
2.600	3.602	0.332	1.182
2.615	3.448	0.102	1.180
2.632	3.449	0.142	1.180
2.649	3.406	0.339	1.179
2.665	3.474	0.209	1.182
2.682	3.484	0.160	1.180
2.699	3.389	0.139	1.180
2.715	3.530	0.245	1.180
2.732	3.386	0.275	1.179
2.749	3.638	0.075	1.179
2.765	3.466	0.153	1.181
2.782	3.558	0.195	1.182
2.799	3.590	0.144	1.179
2.815	3.625	0.249	1.181
2.832	3.587	0.137	1.182
2.849	3.367	0.083	1.178
2.866	3.527	0.100	1.181
2.882	3.415	0.223	1.181
2.899	3.484	0.160	1.182
2.915	3.485	0.305	1.181
2.932	3.837	0.201	1.179
2.949	3.441	0.122	1.179
2.966	3.604	0.249	1.180
2.982	3.665	0.151	1.180
2.999	3.512	0.167	1.181
3.015	3.657	0.226	1.180
3.033	3.611	0.114	1.181
3.048	3.602	0.211	1.180
3.066	3.484	0.081	1.181
3.083	3.409	0.072	1.181
3.098	3.612	0.217	1.183
3.116	3.549	0.138	1.182
3.133	3.541	0.183	1.182
3.150	3.584	0.094	1.182
3.166	3.349	0.066	1.180
3.183	3.697	0.181	1.182
3.198	3.374	0.104	1.181
3.216	3.254	0.113	1.181
3.233	3.210	0.117	1.181
3.248	3.731	0.056	1.182
3.266	3.600	0.077	1.179
3.283	3.331	0.145	1.181
3.298	3.333	0.188	1.183
3.315	3.453	0.216	1.182
3.333	3.385	0.192	1.182
3.350	3.446	0.167	1.179
3.367	3.522	0.147	1.178
3.382	3.424	0.246	1.182
3.399	3.534	0.220	1.182
3.417	3.653	0.164	1.180
3.432	3.698	0.162	1.181
3.449	3.456	0.116	1.180
3.467	3.360	0.088	1.178
3.482	3.377	0.129	1.181
3.499	3.434	0.248	1.180
3.517	3.464	0.348	1.179
3.532	3.442	0.086	1.182
3.549	3.531	0.327	1.179
3.567	3.600	0.094	1.181
3.582	3.517	0.249	1.184
3.599	3.498	0.058	1.181
3.617	3.446	0.126	1.180
3.633	3.373	0.131	1.181
3.650	3.553	0.087	1.181
3.666	3.495	0.211	1.181
3.683	3.492	0.091	1.181
3.699	3.643	0.168	1.180
3.716	3.470	0.119	1.181
3.733	3.478	0.168	1.182
3.749	3.696	0.204	1.185
3.766	3.673	0.133	1.181
3.783	3.465	0.223	1.179
3.800	3.489	0.073	1.178
3.816	3.519	0.092	1.182
3.833	3.480	0.179	1.182
3.850	3.607	0.061	1.184
3.866	3.648	0.135	1.182
3.883	3.551	0.194	1.183
3.900	3.672	0.185	1.182
3.917	3.558	0.106	1.181
3.933	3.488	0.140	1.179
3.950	3.508	0.114	1.182
3.966	3.628	0.172	1.180
3.983	3.526	0.163	1.180
4.000	3.426	0.219	1.182
4.017	3.541	0.126	1.181
4.033	3.395	0.152	1.181
4.050	3.434	0.092	1.182
4.067	3.627	0.081	1.181
4.083	3.681	0.304	1.180
4.100	3.446	0.136	1.179
4.117	3.637	0.086	1.180
4.133	3.445	0.207	1.182
4.150	3.568	0.172	1.181
4.167	3.621	0.134	1.179
4.183	3.562	0.149	1.183
4.200	3.607	0.297	1.180
4.216	3.562	0.204	1.181
4.234	3.628	0.165	1.178
4.251	3.760	0.274	1.180
4.266	3.450	0.078	1.179
4.284	3.600	0.146	1.184
4.300	3.525	0.298	1.180
4.316	3.684	0.105	1.181
4.333	3.603	0.216	1.181
4.350	3.492	0.020	1.179
4.366	3.380	0.126	1.179
4.383	3.549	0.175	1.181
4.400	3.584	0.196	1.180
4.417	3.555	0.166	1.180
4.434	3.509	0.135	1.179
4.451	3.478	0.200	1.180
4.467	3.520	0.057	1.183
4.484	3.753	0.130	1.182
4.501	3.510	0.245	1.179
4.517	3.467	0.163	1.179
4.534	3.591	0.307	1.181
4.551	3.511	0.247	1.182
4.567	3.669	0.364	1.180
4.584	3.596	0.139	1.182
4.601	3.452	0.185	1.178
4.617	3.469	0.095	1.178
4.634	3.450	0.163	1.180
4.651	3.444	0.207	1.180
4.667	3.570	0.133	1.179
4.684	3.754	0.313	1.180
4.701	3.566	0.132	1.183
4.717	3.604	0.184	1.182
4.734	3.568	0.173	1.179
4.751	3.518	0.105	1.180
4.767	3.356	0.123	1.179
4.784	3.444	0.179	1.180
4.801	3.488	0.157	1.181
4.817	3.637	0.239	1.180
4.834	3.431	0.141	1.180
4.851	3.532	0.062	1.180
4.867	3.420	0.118	1.180
4.884	3.653	0.117	1.183
4.901	3.584	0.204	1.182
4.917	3.604	0.219	1.180
4.934	3.445	0.184	1.181
4.951	3.557	0.194	1.182
4.967	3.683	0.135	1.181
4.984	3.642	0.098	1.181
5.001	3.414	0.080	1.181
5.018	3.479	0.108	1.180
5.034	3.741	0.143	1.182
5.051	3.467	0.225	1.180
5.068	3.499	0.095	1.181
5.084	3.554	0.123	1.178
5.101	3.535	0.261	1.178
5.118	3.680	0.277	1.179
5.134	3.456	0.131	1.182
5.151	3.558	0.292	1.181
5.167	3.512	0.205	1.179
5.184	3.489	0.326	1.178
5.201	3.274	0.106	1.182
5.218	3.454	0.153	1.183
5.234	3.559	0.240	1.181
5.251	3.297	0.195	1.179
5.268	3.688	0.211	1.180
5.283	3.533	0.116	1.181
5.301	3.681	0.097	1.179
5.318	3.558	0.249	1.181
5.335	3.521	0.205	1.182
5.351	3.674	0.113	1.179
5.368	3.488	0.068	1.181
5.385	3.675	0.076	1.183
5.401	3.655	0.217	1.181
5.418	3.528	0.202	1.180
5.435	3.556	0.274	1.179
5.451	3.593	0.098	1.180
5.468	3.609	0.074	1.181
5.485	3.562	0.109	1.181
5.501	3.556	0.186	1.179
5.518	3.566	0.254	1.180
5.535	3.608	0.187	1.182
5.551	3.712	0.152	1.181
5.568	3.729	0.243	1.181
5.585	3.460	0.138	1.179
5.601	3.233	0.206	1.181
5.618	3.570	0.221	1.181
5.635	3.657	0.113	1.181
5.651	3.542	0.159	1.180
5.668	3.726	0.102	1.179
5.685	3.492	0.142	1.182
5.701	3.399	0.199	1.182
5.718	3.481	0.096	1.180
5.735	3.549	0.077	1.181
5.752	3.614	0.159	1.180
5.768	3.493	0.081	1.182
5.785	3.706	0.182	1.179
5.801	3.523	0.155	1.180
5.818	3.647	0.238	1.181
5.835	3.532	0.168	1.178
5.852	3.641	0.117	1.181
5.868	3.572	0.212	1.181
5.885	3.387	0.095	1.180
5.901	3.684	0.163	1.183
5.918	3.626	0.216	1.179
5.935	3.585	0.064	1.180
5.951	3.610	0.217	1.183
5.968	3.650	0.178	1.179
5.985	3.419	0.186	1.179
6.002	3.348	0.171	1.179
6.018	3.709	0.151	1.180
6.035	3.579	0.170	1.182
6.052	3.580	0.215	1.181
6.068	3.665	0.104	1.182
6.085	3.503	0.200	1.179
6.102	3.579	0.090	1.180
6.118	3.058	0.175	1.184
6.135	3.900	0.188	1.180
