0.000	4.597	0.149	1.182
0.016	4.633	0.197	1.181
0.033	4.364	0.259	1.183
0.050	4.818	0.127	1.183
0.067	4.848	0.217	1.182
0.083	4.851	0.100	1.180
0.100	4.696	0.081	1.182
0.116	4.662	0.187	1.180
0.133	4.694	0.156	1.181
0.150	4.598	0.105	1.179
0.166	4.534	0.175	1.181
0.183	4.770	0.157	1.183
0.200	4.769	0.104	1.182
0.216	4.802	0.159	1.181
0.233	4.823	0.183	1.181
0.250	4.813	0.226	1.178
0.268	4.641	0.164	1.182
0.283	4.759	0.061	1.181
0.300	4.833	0.078	1.183
0.317	4.591	0.098	1.181
0.334	4.779	0.050	1.180
0.350	4.894	0.063	1.178
0.367	4.823	0.256	1.182
0.384	4.735	0.090	1.181
0.401	4.785	0.093	1.182
0.418	4.687	0.139	1.180
0.433	4.731	0.199	1.180
0.450	4.934	0.136	1.181
0.467	4.711	0.293	1.183
0.484	4.829	0.146	1.179
0.501	4.697	0.040	1.183
0.517	4.815	0.131	1.180
0.534	4.674	0.127	1.181
0.551	4.708	0.096	1.180
0.567	4.633	0.139	1.181
0.584	4.807	0.115	1.180
0.601	4.705	0.151	1.181
0.617	4.851	0.093	1.179
0.634	4.848	0.188	1.181
0.651	4.752	0.115	1.179
0.666	4.663	0.104	1.181
0.683	4.810	0.139	1.183
0.700	4.820	0.150	1.182
0.718	4.759	0.109	1.180
0.733	4.876	0.195	1.182
0.750	4.861	0.073	1.182
0.768	4.956	0.084	1.180
0.783	4.863	0.132	1.182
0.800	4.716	0.079	1.180
0.818	4.745	0.077	1.181
0.833	4.872	0.060	1.180
0.850	4.891	0.105	1.182
0.868	4.962	0.086	1.179
0.883	4.759	0.159	1.183
0.900	4.547	0.142	1.182
0.918	4.740	0.021	1.182
0.935	4.815	0.063	1.182
0.950	4.703	0.138	1.179
0.968	4.521	0.164	1.180
0.985	4.763	0.038	1.181
1.000	4.814	0.076	1.180
1.018	4.712	0.181	1.183
1.035	4.757	0.117	1.181
1.050	4.870	0.040	1.184
1.068	4.938	0.096	1.183
1.085	4.909	0.109	1.181
1.100	5.079	0.118	1.181
1.118	4.847	0.253	1.180
1.135	4.907	0.076	1.178
1.150	4.724	0.093	1.182
1.168	4.869	0.231	1.181
1.183	4.843	0.063	1.180
1.200	4.934	0.181	1.181
1.218	4.704	0.163	1.181
1.235	4.691	0.113	1.182
1.250	4.729	0.063	1.182
1.268	4.862	0.132	1.182
1.285	4.730	0.154	1.181
1.300	4.860	0.081	1.180
1.317	4.733	0.112	1.182
1.335	4.921	0.093	1.182
1.350	4.646	0.167	1.182
1.367	4.608	0.187	1.181
1.385	4.927	0.070	1.183
1.400	4.677	0.122	1.181
1.417	4.793	0.033	1.181
1.435	4.687	0.091	1.182
1.452	4.754	0.182	1.181
1.467	4.760	0.167	1.181
1.485	4.628	0.117	1.178
1.502	4.675	0.114	1.184
1.517	4.856	0.262	1.182
1.534	4.795	0.146	1.179
1.552	4.783	0.073	1.181
1.569	4.804	0.234	1.182
1.584	4.773	0.098	1.183
1.602	4.909	0.092	1.185
