16.163	12.880	0.103	1.178
0.012	13.161	0.175	1.175
0.029	12.856	0.176	1.177
0.045	13.068	0.080	1.178
0.062	12.961	0.160	1.176
0.079	13.115	0.175	1.177
0.095	13.278	0.111	1.172
0.112	13.083	0.144	1.175
0.129	13.028	0.192	1.176
0.145	12.984	0.133	1.179
0.162	12.983	0.091	1.175
0.179	13.093	0.148	1.176
0.195	13.009	0.058	1.175
0.212	13.028	0.116	1.176
0.229	12.776	0.253	1.178
0.245	13.046	0.151	1.176
0.262	13.108	0.033	1.175
0.279	12.989	0.092	1.178
0.295	12.933	0.137	1.179
0.312	13.115	0.256	1.179
0.329	13.021	0.131	1.178
0.345	13.166	0.073	1.179
0.362	13.098	0.180	1.178
0.379	13.014	0.050	1.177
0.396	12.977	0.087	1.177
0.412	13.123	0.205	1.174
0.429	13.007	0.182	1.175
0.445	13.042	0.134	1.179
0.462	13.059	0.052	1.176
0.479	13.015	0.171	1.179
0.496	13.044	0.091	1.177
0.512	13.052	0.188	1.175
0.529	12.891	0.160	1.176
0.546	12.977	0.099	1.176
0.562	13.095	0.074	1.176
0.579	13.164	0.200	1.176
0.596	13.355	0.139	1.174
0.613	13.138	0.109	1.177
0.628	13.054	0.070	1.178
0.646	13.006	0.155	1.176
0.663	13.000	0.029	1.176
0.678	12.927	0.098	1.177
0.696	13.114	0.167	1.176
0.713	12.920	0.265	1.178
0.728	12.885	0.155	1.175
0.746	12.918	0.231	1.178
0.763	13.087	0.150	1.174
0.778	12.962	0.183	1.173
0.796	13.176	0.136	1.176
0.813	13.097	0.143	1.179
0.828	12.910	0.119	1.176
0.846	13.125	0.095	1.179
0.863	13.065	0.036	1.177
0.878	13.068	0.214	1.176
0.896	13.152	0.084	1.179
0.913	13.002	0.190	1.176
0.928	13.102	0.176	1.177
0.946	13.030	0.143	1.176
0.962	12.880	0.109	1.178
0.980	13.090	0.095	1.176
0.997	12.763	0.133	1.177
1.013	13.147	0.069	1.174
1.029	13.150	0.070	1.177
1.047	13.071	0.241	1.176
1.062	12.962	0.129	1.173
1.079	12.954	0.082	1.173
1.096	13.148	0.074	1.178
1.113	12.855	0.096	1.178
1.129	12.921	0.080	1.177
1.146	13.119	0.085	1.178
1.163	13.121	0.189	1.177
1.179	13.076	0.137	1.174
1.196	13.121	0.117	1.179
1.213	13.086	0.198	1.177
1.229	13.034	0.231	1.176
1.246	13.169	0.148	1.174
1.263	13.096	0.108	1.177
1.280	12.861	0.273	1.175
1.296	13.110	0.132	1.176
1.313	13.001	0.189	1.177
1.330	12.910	0.100	1.177
1.346	13.033	0.136	1.176
1.363	12.992	0.169	1.177
1.380	12.986	0.114	1.178
1.396	12.933	0.042	1.179
1.413	13.134	0.045	1.175
1.430	12.897	0.241	1.177
1.446	13.025	0.090	1.178
1.463	12.951	0.043	1.179
1.480	12.965	0.210	1.179
1.496	12.927	0.066	1.177
1.513	13.026	0.067	1.175
1.530	12.831	0.189	1.179
1.546	13.012	0.038	1.178
1.563	12.998	0.078	1.178
1.580	13.089	0.093	1.178
1.597	13.037	0.097	1.174
1.613	13.108	0.081	1.176
1.630	13.143	0.110	1.178
1.646	13.185	0.163	1.175
1.664	13.121	0.140	1.178
1.679	13.001	0.126	1.177
1.696	13.088	0.176	1.180
1.714	13.126	0.037	1.178
1.731	13.006	0.187	1.176
1.746	12.971	0.093	1.176
1.764	13.031	0.176	1.178
1.779	13.048	0.163	1.179
1.796	12.972	0.146	1.177
1.814	13.253	0.149	1.176
1.831	13.094	0.144	1.174
1.846	13.021	0.189	1.177
1.863	12.960	0.146	1.178
1.880	13.030	0.095	1.180
1.897	13.085	0.068	1.175
1.913	12.969	0.153	1.176
1.930	12.968	0.175	1.179
1.947	13.061	0.185	1.177
1.963	12.901	0.206	1.177
1.980	13.073	0.067	1.176
1.997	13.203	0.124	1.174
2.013	13.080	0.085	1.175
2.030	13.170	0.144	1.176
2.047	13.013	0.124	1.177
2.063	13.127	0.080	1.176
2.080	13.019	0.103	1.174
2.097	13.066	0.236	1.175
2.114	12.948	0.178	1.177
2.130	13.302	0.082	1.176
2.147	13.110	0.098	1.179
2.164	13.046	0.124	1.175
2.180	12.993	0.174	1.178
2.197	12.963	0.246	1.178
2.214	12.898	0.158	1.177
2.232	13.180	0.067	1.177
2.247	13.045	0.097	1.179
2.264	12.994	0.131	1.180
2.281	12.975	0.087	1.177
2.297	13.001	0.103	1.178
2.314	13.028	0.312	1.175
2.331	13.229	0.099	1.178
2.347	12.976	0.215	1.178
2.364	12.990	0.164	1.178
2.381	13.102	0.121	1.177
2.397	12.992	0.173	1.177
2.414	13.195	0.135	1.175
2.431	13.071	0.088	1.176
2.447	12.836	0.123	1.177
2.464	12.842	0.120	1.176
2.481	13.075	0.194	1.178
2.497	12.940	0.127	1.177
2.514	12.867	0.140	1.179
2.531	13.024	0.101	1.178
2.547	13.097	0.161	1.176
2.564	13.103	0.085	1.178
2.581	12.979	0.107	1.175
2.597	12.986	0.140	1.178
2.614	12.943	0.211	1.180
2.631	12.986	0.153	1.177
2.647	13.169	0.128	1.176
2.664	13.042	0.206	1.178
2.681	12.991	0.091	1.178
2.697	12.998	0.062	1.176
2.714	12.977	0.212	1.176
2.731	13.158	0.155	1.176
2.747	13.111	0.189	1.178
2.764	12.999	0.119	1.178
2.781	12.976	0.156	1.179
2.798	12.892	0.057	1.177
2.814	13.135	0.044	1.177
2.831	13.074	0.081	1.177
2.847	12.928	0.168	1.178
2.864	13.133	0.217	1.176
2.881	13.024	0.069	1.177
2.898	13.107	0.170	1.178
2.914	12.998	0.059	1.177
2.932	13.020	0.170	1.179
2.948	13.034	0.120	1.177
2.965	13.002	0.175	1.177
2.981	12.990	0.182	1.178
2.998	12.932	0.095	1.175
3.014	13.010	0.103	1.179
3.031	12.823	0.091	1.177
3.048	12.954	0.140	1.177
3.065	13.127	0.077	1.176
3.082	13.087	0.168	1.181
3.098	13.096	0.161	1.175
3.115	12.990	0.080	1.175
3.130	13.054	0.151	1.179
3.147	13.134	0.072	1.177
3.165	12.912	0.121	1.180
3.182	13.137	0.094	1.176
3.197	12.965	0.111	1.177
3.215	13.020	0.156	1.178
3.232	13.103	0.165	1.177
3.247	13.138	0.192	1.180
3.265	12.994	0.119	1.174
3.282	12.995	0.094	1.176
3.297	13.037	0.130	1.178
3.315	13.004	0.244	1.176
3.332	12.909	0.158	1.178
3.347	12.962	0.150	1.177
3.365	12.917	0.072	1.177
3.382	13.143	0.080	1.176
3.399	13.148	0.204	1.176
3.415	13.154	0.213	1.179
3.432	12.944	0.155	1.175
3.449	13.062	0.120	1.178
3.465	13.015	0.098	1.176
3.482	13.047	0.148	1.179
3.497	13.190	0.135	1.178
3.515	12.990	0.122	1.177
3.532	13.108	0.169	1.180
3.549	13.031	0.182	1.176
3.565	12.918	0.117	1.179
3.582	13.021	0.139	1.177
3.597	13.133	0.122	1.176
3.615	13.015	0.065	1.180
3.632	13.081	0.052	1.176
3.649	13.083	0.084	1.179
3.665	12.998	0.145	1.176
3.682	12.941	0.130	1.178
3.699	12.949	0.176	1.176
3.715	13.154	0.171	1.175
3.732	13.045	0.137	1.179
3.749	12.971	0.080	1.177
3.765	13.035	0.086	1.176
3.782	13.026	0.108	1.178
3.799	13.158	0.166	1.175
3.815	13.140	0.116	1.177
3.832	13.048	0.206	1.177
3.849	12.993	0.068	1.177
3.865	12.894	0.136	1.175
3.882	13.185	0.142	1.175
3.899	13.036	0.056	1.179
3.916	12.955	0.194	1.178
3.932	12.873	0.160	1.179
3.949	13.057	0.208	1.176
3.966	13.086	0.124	1.179
3.982	13.072	0.133	1.175
3.999	13.018	0.190	1.176
4.014	13.001	0.136	1.180
4.032	13.153	0.305	1.179
4.049	13.145	0.052	1.178
4.066	13.073	0.104	1.177
4.082	13.002	0.256	1.177
4.099	13.076	0.078	1.177
4.116	13.044	0.149	1.175
4.132	12.915	0.110	1.177
4.149	12.925	0.204	1.179
4.166	12.867	0.185	1.177
4.182	12.985	0.033	1.176
4.199	13.207	0.182	1.176
4.216	13.238	0.177	1.174
4.232	12.915	0.170	1.176
4.249	12.992	0.242	1.178
4.266	13.042	0.150	1.178
4.282	13.062	0.081	1.180
4.299	13.122	0.041	1.181
4.316	12.915	0.207	1.178
4.332	12.907	0.068	1.176
4.349	13.023	0.233	1.176
4.366	13.130	0.087	1.180
4.382	12.974	0.150	1.177
4.399	12.960	0.111	1.180
4.416	13.279	0.146	1.178
4.433	13.040	0.112	1.177
4.449	13.082	0.199	1.179
4.466	13.035	0.109	1.180
4.483	13.101	0.191	1.175
4.499	13.090	0.265	1.179
4.516	13.212	0.091	1.176
4.533	12.940	0.038	1.178
4.549	13.085	0.107	1.175
4.566	13.029	0.201	1.180
4.582	13.206	0.074	1.176
4.599	13.126	0.114	1.178
4.616	12.920	0.178	1.178
4.633	13.205	0.071	1.177
4.649	13.042	0.098	1.178
4.666	12.854	0.179	1.175
4.683	13.057	0.091	1.176
4.699	12.928	0.034	1.179
4.716	12.949	0.122	1.178
4.733	13.024	0.181	1.176
4.749	12.967	0.124	1.176
4.766	13.085	0.214	1.176
4.783	12.953	0.115	1.179
4.799	12.975	0.194	1.177
4.816	12.948	0.165	1.178
4.833	12.973	0.212	1.178
4.849	13.067	0.046	1.179
4.866	13.029	0.083	1.176
4.883	12.826	0.147	1.179
4.899	12.960	0.256	1.178
4.916	13.181	0.202	1.177
4.933	12.984	0.153	1.175
4.949	13.011	0.111	1.180
4.966	12.856	0.199	1.178
4.983	12.934	0.171	1.182
4.999	13.088	0.046	1.177
5.016	12.895	0.067	1.178
5.033	13.138	0.146	1.177
5.049	12.952	0.148	1.180
5.065	12.978	0.079	1.177
5.083	12.986	0.063	1.176
5.100	13.174	0.118	1.177
5.117	12.883	0.100	1.179
5.133	12.941	0.038	1.179
5.150	12.969	0.048	1.178
5.167	12.988	0.116	1.174
5.183	13.097	0.120	1.177
5.200	13.084	0.122	1.179
5.217	12.999	0.256	1.180
5.234	12.949	0.096	1.179
5.250	12.945	0.141	1.179
5.267	13.129	0.050	1.176
5.282	13.052	0.237	1.178
5.300	12.976	0.049	1.176
5.317	13.055	0.172	1.175
5.334	12.842	0.161	1.180
5.350	13.005	0.122	1.178
5.367	12.960	0.057	1.178
5.382	13.087	0.059	1.179
5.400	13.003	0.125	1.177
5.417	13.000	0.100	1.177
5.432	13.131	0.117	1.179
5.450	12.976	0.129	1.178
5.467	13.005	0.129	1.178
5.484	13.021	0.112	1.175
5.500	13.124	0.045	1.178
5.517	12.998	0.083	1.177
5.532	13.135	0.093	1.176
5.550	12.927	0.082	1.176
5.567	13.177	0.165	1.177
5.582	13.015	0.087	1.178
5.600	13.088	0.197	1.180
5.617	12.912	0.148	1.179
5.634	13.147	0.167	1.178
5.650	12.922	0.071	1.176
5.667	13.096	0.110	1.178
5.684	13.130	0.056	1.176
5.700	13.046	0.139	1.178
5.717	12.928	0.159	1.180
5.734	13.165	0.044	1.174
5.750	12.909	0.152	1.179
5.767	12.945	0.177	1.178
5.784	13.007	0.249	1.178
5.800	13.015	0.159	1.178
5.817	12.929	0.023	1.176
5.834	12.999	0.078	1.178
5.851	12.830	0.057	1.177
5.867	13.111	0.289	1.177
5.884	13.096	0.142	1.181
5.900	12.882	0.091	1.177
5.917	13.041	0.082	1.176
5.934	13.094	0.130	1.178
5.950	13.132	0.106	1.178
5.967	12.958	0.166	1.175
5.984	13.049	0.136	1.176
6.000	13.072	0.053	1.174
6.017	13.069	0.166	1.177
6.034	12.931	0.141	1.179
6.050	13.013	0.072	1.177
