7.317	6.611	0.134	1.179
0.015	6.526	0.159	1.179
0.032	6.777	0.298	1.177
0.049	6.946	0.213	1.179
0.066	7.111	0.239	1.179
0.082	6.773	0.114	1.179
0.099	6.506	0.035	1.180
0.116	6.706	0.227	1.179
0.132	6.796	0.258	1.180
0.149	6.745	0.302	1.179
0.166	7.033	0.155	1.180
0.182	6.672	0.112	1.179
0.199	6.899	0.140	1.181
0.216	6.640	0.076	1.179
0.232	6.914	0.171	1.178
0.249	6.872	0.133	1.180
0.266	6.796	0.113	1.181
0.282	6.742	0.233	1.177
0.299	6.700	0.154	1.179
0.316	6.583	0.240	1.179
0.332	6.796	0.220	1.177
0.348	6.810	0.195	1.181
0.365	6.735	0.292	1.180
0.383	6.802	0.159	1.179
0.398	6.637	0.198	1.177
0.415	6.801	0.221	1.177
0.432	6.618	0.115	1.180
0.449	6.811	0.113	1.179
0.466	6.807	0.095	1.180
0.482	6.798	0.298	1.181
0.499	6.860	0.168	1.178
0.516	6.738	0.193	1.179
0.532	6.752	0.282	1.177
0.549	6.648	0.218	1.180
0.566	6.728	0.227	1.180
0.582	6.554	0.198	1.180
0.599	6.791	0.161	1.181
0.616	6.879	0.236	1.179
0.632	6.649	0.084	1.180
0.649	6.755	0.045	1.180
0.666	6.662	0.093	1.182
0.682	6.713	0.158	1.181
0.699	6.836	0.190	1.178
0.716	6.876	0.229	1.179
0.732	6.675	0.226	1.180
0.749	6.781	0.180	1.180
0.766	6.811	0.206	1.181
0.782	6.888	0.065	1.180
0.799	6.649	0.187	1.181
0.816	6.719	0.115	1.181
0.833	6.682	0.150	1.178
0.849	6.758	0.162	1.180
0.866	6.695	0.130	1.177
0.883	6.604	0.224	1.179
0.899	6.625	0.210	1.179
0.916	6.983	0.065	1.178
0.933	6.894	0.187	1.178
0.949	6.706	0.175	1.179
0.966	6.689	0.145	1.176
0.983	6.787	0.093	1.175
0.999	6.670	0.138	1.181
1.016	6.988	0.120	1.181
1.033	6.835	0.261	1.179
1.049	6.791	0.271	1.180
1.066	6.705	0.128	1.179
1.083	6.667	0.142	1.178
1.099	6.845	0.302	1.179
1.116	6.620	0.178	1.178
1.133	6.742	0.285	1.179
1.149	6.857	0.087	1.177
1.166	6.662	0.166	1.180
1.183	6.772	0.178	1.178
1.199	6.709	0.317	1.181
1.216	6.681	0.277	1.181
1.233	6.885	0.256	1.180
1.251	6.538	0.133	1.180
1.266	6.878	0.283	1.177
1.283	6.862	0.310	1.181
1.301	6.734	0.297	1.182
1.316	6.703	0.152	1.180
1.333	6.817	0.097	1.181
1.351	6.793	0.303	1.182
1.366	6.781	0.099	1.177
1.383	6.690	0.311	1.178
1.400	6.798	0.145	1.178
1.416	6.721	0.124	1.181
1.433	6.698	0.110	1.180
1.450	6.790	0.178	1.179
1.466	6.774	0.134	1.180
1.483	6.708	0.201	1.177
1.500	7.007	0.191	1.179
1.516	6.661	0.142	1.178
1.533	6.639	0.159	1.180
1.550	6.731	0.187	1.179
1.566	6.796	0.055	1.180
1.583	6.734	0.124	1.179
1.600	6.759	0.301	1.182
1.616	6.811	0.069	1.179
1.633	6.772	0.125	1.180
1.650	6.891	0.124	1.179
1.666	6.837	0.159	1.181
1.683	6.833	0.163	1.178
1.700	6.673	0.190	1.178
1.718	6.752	0.154	1.180
1.733	6.666	0.110	1.181
1.750	6.726	0.174	1.179
1.767	6.819	0.277	1.178
1.784	6.845	0.173	1.178
1.800	6.797	0.111	1.178
1.817	6.852	0.281	1.182
1.834	6.834	0.135	1.180
1.850	6.768	0.139	1.177
1.867	6.682	0.161	1.178
1.884	6.942	0.149	1.182
1.901	6.653	0.097	1.182
1.917	6.710	0.215	1.179
1.934	6.650	0.106	1.180
1.950	6.800	0.059	1.180
1.967	6.770	0.244	1.179
1.984	6.682	0.239	1.179
2.000	6.810	0.208	1.180
2.017	6.850	0.284	1.179
2.034	6.739	0.156	1.181
2.051	6.552	0.109	1.182
2.067	6.660	0.187	1.181
2.084	6.778	0.314	1.179
2.099	6.813	0.213	1.179
2.117	6.657	0.195	1.179
2.134	6.676	0.164	1.178
2.149	6.851	0.179	1.179
2.168	7.031	0.157	1.179
2.183	6.786	0.107	1.180
2.200	6.682	0.163	1.180
2.217	6.789	0.063	1.180
2.234	7.107	0.335	1.180
2.250	6.639	0.084	1.181
2.267	6.710	0.223	1.182
2.284	6.683	0.206	1.177
2.301	6.904	0.232	1.182
2.317	6.820	0.122	1.180
2.334	6.705	0.129	1.177
2.351	6.616	0.363	1.181
2.367	6.843	0.323	1.178
2.384	6.676	0.258	1.179
2.401	6.712	0.233	1.178
2.417	6.679	0.120	1.179
2.434	6.860	0.394	1.181
2.451	6.720	0.199	1.180
2.468	6.798	0.129	1.180
2.483	6.816	0.244	1.179
2.500	6.797	0.323	1.180
2.518	6.665	0.197	1.177
2.535	6.766	0.212	1.178
2.550	6.841	0.278	1.176
2.568	6.977	0.074	1.180
2.585	6.701	0.184	1.181
2.602	6.808	0.221	1.179
2.617	6.682	0.171	1.181
2.634	6.822	0.096	1.177
2.651	6.837	0.207	1.179
2.667	6.731	0.252	1.178
2.684	6.649	0.303	1.179
2.701	6.736	0.279	1.181
2.717	6.836	0.189	1.178
2.734	6.948	0.190	1.183
2.751	6.571	0.195	1.182
2.768	6.838	0.193	1.179
2.784	6.716	0.111	1.179
2.801	6.753	0.044	1.178
2.818	6.899	0.240	1.177
2.834	6.825	0.300	1.178
2.851	6.726	0.267	1.178
2.868	6.786	0.104	1.178
2.885	6.835	0.292	1.179
2.900	6.882	0.202	1.179
2.918	6.819	0.251	1.180
2.935	6.714	0.207	1.178
2.950	6.743	0.117	1.180
2.969	6.744	0.191	1.180
2.984	6.772	0.218	1.181
3.001	6.924	0.336	1.181
3.019	6.867	0.161	1.179
3.034	6.812	0.157	1.180
3.051	6.904	0.162	1.179
3.069	6.673	0.211	1.182
3.084	6.935	0.282	1.179
3.101	6.761	0.219	1.177
3.119	6.912	0.173	1.180
3.134	6.895	0.195	1.179
3.151	6.906	0.294	1.180
3.169	6.880	0.339	1.176
3.184	6.910	0.154	1.180
3.201	7.111	0.184	1.178
3.219	6.923	0.275	1.181
3.234	7.121	0.030	1.179
3.251	6.603	0.156	1.180
3.269	6.954	0.162	1.178
3.284	6.724	0.294	1.182
3.301	6.754	0.223	1.180
3.318	6.853	0.233	1.178
3.335	6.681	0.179	1.181
3.352	6.782	0.218	1.178
3.368	6.770	0.116	1.178
3.385	6.754	0.283	1.183
3.402	6.676	0.172	1.180
3.418	6.609	0.199	1.181
3.435	6.624	0.081	1.176
3.452	6.818	0.176	1.180
3.468	6.606	0.091	1.180
3.485	6.654	0.356	1.181
3.502	6.950	0.343	1.179
3.518	6.800	0.167	1.177
3.535	6.731	0.202	1.181
3.552	6.820	0.285	1.178
3.568	6.865	0.157	1.180
3.585	6.741	0.347	1.179
3.601	6.807	0.222	1.179
3.618	6.976	0.211	1.180
3.635	6.763	0.243	1.181
3.652	6.928	0.108	1.180
3.668	6.822	0.193	1.178
3.685	7.015	0.219	1.180
3.702	6.817	0.211	1.179
3.718	6.753	0.166	1.180
3.735	7.001	0.244	1.180
3.752	6.786	0.223	1.180
3.768	6.698	0.239	1.181
3.785	6.706	0.096	1.180
3.802	6.833	0.296	1.180
3.819	6.699	0.069	1.178
3.834	6.594	0.148	1.181
3.852	6.874	0.136	1.180
3.869	6.732	0.121	1.179
3.886	6.765	0.270	1.182
3.901	6.855	0.275	1.178
3.919	6.766	0.247	1.177
3.936	6.800	0.087	1.179
3.951	6.875	0.282	1.178
3.969	6.743	0.183	1.179
3.986	6.724	0.209	1.180
4.001	6.858	0.232	1.178
4.019	6.708	0.140	1.181
4.036	6.859	0.287	1.180
4.051	6.876	0.231	1.182
4.069	6.662	0.218	1.182
4.086	6.580	0.191	1.180
4.101	6.786	0.104	1.181
4.119	6.715	0.247	1.179
4.136	6.747	0.110	1.181
4.151	6.714	0.207	1.181
4.169	6.715	0.234	1.179
4.186	6.757	0.139	1.180
4.201	6.734	0.227	1.179
4.218	6.987	0.212	1.180
4.235	6.909	0.269	1.181
4.252	6.640	0.087	1.181
4.269	6.698	0.126	1.180
4.285	6.773	0.196	1.182
4.302	6.965	0.224	1.182
4.319	6.781	0.297	1.181
4.336	6.643	0.085	1.179
4.353	6.957	0.237	1.178
4.369	6.661	0.137	1.182
4.385	6.748	0.281	1.180
4.403	6.685	0.180	1.180
4.420	6.695	0.225	1.180
4.436	6.760	0.241	1.179
4.453	6.799	0.330	1.180
4.470	6.917	0.187	1.180
4.485	6.731	0.190	1.180
4.502	6.626	0.205	1.179
4.520	6.790	0.068	1.180
4.535	6.649	0.191	1.181
4.552	6.611	0.137	1.181
4.570	6.693	0.246	1.180
4.587	6.846	0.270	1.180
4.602	6.863	0.246	1.181
4.619	6.791	0.239	1.182
4.636	6.641	0.154	1.180
4.653	6.647	0.174	1.179
4.669	6.700	0.271	1.181
4.686	6.848	0.330	1.181
4.703	6.616	0.208	1.182
4.719	6.808	0.335	1.180
4.736	6.655	0.215	1.179
4.753	6.664	0.183	1.179
4.770	6.746	0.193	1.182
4.786	6.840	0.167	1.179
4.803	6.800	0.345	1.178
4.819	6.683	0.195	1.181
4.836	6.834	0.164	1.178
4.853	6.820	0.269	1.178
4.869	6.746	0.269	1.179
4.886	6.679	0.220	1.180
4.903	6.701	0.140	1.180
4.919	6.943	0.256	1.181
4.936	6.752	0.214	1.179
4.953	6.826	0.358	1.179
4.969	6.917	0.345	1.178
4.986	6.714	0.302	1.179
5.003	6.684	0.155	1.179
5.020	6.936	0.172	1.180
5.036	6.671	0.080	1.179
5.053	6.656	0.121	1.180
5.070	6.613	0.122	1.180
5.086	6.748	0.238	1.180
5.103	6.838	0.148	1.180
5.120	6.777	0.124	1.181
5.136	6.774	0.153	1.182
5.153	6.783	0.191	1.182
5.170	6.895	0.278	1.179
5.186	6.791	0.154	1.181
5.203	6.901	0.287	1.181
5.220	6.628	0.220	1.179
5.238	6.929	0.285	1.183
5.253	6.811	0.214	1.179
5.270	6.807	0.169	1.179
5.288	6.744	0.203	1.183
5.303	6.558	0.135	1.179
5.320	6.799	0.297	1.180
5.337	6.870	0.185	1.182
5.354	6.571	0.261	1.180
5.370	6.730	0.238	1.178
5.387	6.751	0.167	1.179
5.403	6.674	0.136	1.179
5.420	6.808	0.169	1.178
5.437	6.850	0.338	1.180
5.453	6.727	0.290	1.180
5.470	6.717	0.229	1.181
5.487	6.744	0.119	1.178
5.504	6.862	0.272	1.179
5.520	6.819	0.259	1.182
5.537	6.678	0.237	1.180
5.553	6.847	0.208	1.178
5.570	6.792	0.305	1.179
5.587	6.520	0.244	1.179
5.603	6.530	0.240	1.180
5.620	6.780	0.224	1.182
5.637	6.612	0.190	1.179
5.654	6.686	0.120	1.180
5.670	6.879	0.205	1.181
5.687	6.566	0.091	1.181
5.704	6.565	0.228	1.180
5.720	6.903	0.218	1.181
5.737	6.843	0.188	1.180
5.754	7.032	0.274	1.180
5.770	6.892	0.321	1.180
5.787	6.750	0.215	1.180
5.804	6.673	0.172	1.179
5.820	6.734	0.114	1.181
5.837	6.683	0.305	1.181
5.854	6.735	0.232	1.180
5.870	6.756	0.203	1.180
5.887	6.853	0.262	1.180
5.904	6.848	0.299	1.180
5.920	6.990	0.377	1.179
5.937	6.863	0.301	1.179
5.954	6.640	0.161	1.181
5.970	6.809	0.208	1.179
5.987	6.860	0.112	1.179
6.004	6.886	0.236	1.181
6.020	6.703	0.252	1.181
6.037	6.598	0.215	1.181
6.054	6.654	0.188	1.181
6.071	6.803	0.168	1.181
6.087	6.730	0.263	1.181
6.104	6.825	0.307	1.179
6.120	6.870	0.272	1.179
6.137	6.719	0.108	1.179
6.154	6.809	0.310	1.178
6.170	6.754	0.263	1.180
6.187	6.878	0.194	1.181
6.204	6.888	0.218	1.181
6.220	6.745	0.157	1.178
6.237	6.825	0.215	1.179
6.254	6.751	0.197	1.181
6.271	6.670	0.058	1.180
6.287	6.764	0.234	1.181
6.304	6.878	0.173	1.178
6.321	6.602	0.178	1.180
6.339	6.707	0.197	1.180
6.354	6.851	0.235	1.181
6.371	6.739	0.270	1.179
6.387	6.796	0.137	1.177
6.404	6.720	0.302	1.179
